Stn Id,Station,Region,Date,DayofYear,CIMIS Eto,Precip,SolRatio,Avg Vap,Max Air Temp ,Min Air Temp,Avg Air Temp,Max Rel Hum,Min Rel Hum,Avg Rel Hum,Dew Pt ,Avg wSpd,Wnd Run,Avg Soil Temp
6,Davis,Sacramento Valley,29/03/2006,88.00,0.04,0.24,0.24,9.60,56.40,44.00,49.00,91.00,65.00,81.00,43.50,7.20,174.30,52.30
6,Davis,Sacramento Valley,30/03/2006,89.00,0.06,0.00,0.30,10.10,57.60,44.40,50.40,91.00,71.00,81.00,44.80,6.00,145.50,52.80
6,Davis,Sacramento Valley,31/03/2006,90.00,0.06,0.06,0.29,10.10,58.20,43.90,50.20,93.00,63.00,81.00,44.70,7.70,184.90,53.10
6,Davis,Sacramento Valley,01/04/2006,91.00,0.08,0.00,0.39,9.50,59.40,42.60,50.70,89.00,56.00,76.00,43.30,6.30,152.10,52.40
6,Davis,Sacramento Valley,02/04/2006,92.00,0.03,0.43,0.19,10.30,56.10,47.40,51.10,94.00,57.00,80.00,45.30,5.00,120.30,53.20
6,Davis,Sacramento Valley,03/04/2006,93.00,0.04,0.29,0.24,12.30,59.30,50.50,54.10,94.00,71.00,86.00,50.00,7.50,181.80,54.30
6,Davis,Sacramento Valley,04/04/2006,94.00,0.01,0.58,0.12,10.90,53.10,45.70,49.80,94.00,84.00,90.00,46.80,5.00,121.00,54.20
6,Davis,Sacramento Valley,05/04/2006,95.00,0.08,0.09,0.41,10.00,60.50,45.40,50.90,93.00,57.00,79.00,44.70,4.70,112.90,54.00
6,Davis,Sacramento Valley,06/04/2006,96.00,0.13,0.00,0.63,9.70,61.60,41.30,51.90,93.00,52.00,74.00,43.90,4.30,103.70,55.10
6,Davis,Sacramento Valley,07/04/2006,97.00,0.10,0.24,0.45,10.50,61.40,43.20,51.50,94.00,57.00,81.00,45.90,5.60,135.50,55.50
6,Davis,Sacramento Valley,08/04/2006,98.00,0.12,0.00,0.53,9.80,62.80,43.80,53.20,91.00,50.00,71.00,43.90,4.30,104.30,55.40
6,Davis,Sacramento Valley,09/04/2006,99.00,0.10,0.00,0.43,10.60,62.50,48.70,54.20,87.00,58.00,74.00,46.00,4.70,114.60,56.80
6,Davis,Sacramento Valley,10/04/2006,100.00,0.10,0.00,0.45,10.70,61.00,49.20,53.70,91.00,58.00,76.00,46.40,6.30,151.50,56.90
6,Davis,Sacramento Valley,11/04/2006,101.00,0.02,0.67,0.14,12.10,57.40,49.20,53.20,94.00,75.00,87.00,49.60,6.50,156.50,55.80
6,Davis,Sacramento Valley,12/04/2006,102.00,0.03,0.59,0.19,12.90,60.70,50.30,54.20,94.00,77.00,90.00,51.30,4.00,96.20,56.10
6,Davis,Sacramento Valley,13/04/2006,103.00,0.16,0.00,0.62,12.80,71.50,48.60,59.30,93.00,53.00,74.00,51.00,5.80,139.40,57.70
6,Davis,Sacramento Valley,14/04/2006,104.00,0.14,0.00,0.52,13.50,71.20,51.40,59.60,93.00,58.00,77.00,52.50,6.90,166.10,59.70
6,Davis,Sacramento Valley,15/04/2006,105.00,0.10,0.00,0.37,10.60,59.20,48.50,53.40,87.00,67.00,76.00,46.10,10.70,259.20,57.70
6,Davis,Sacramento Valley,16/04/2006,106.00,0.08,0.21,0.33,9.80,58.20,44.30,51.00,92.00,64.00,77.00,44.10,8.60,208.10,56.30
6,Davis,Sacramento Valley,17/04/2006,107.00,0.16,0.00,0.66,7.50,59.00,37.40,49.40,88.00,44.00,63.00,37.20,5.10,122.50,55.40
6,Davis,Sacramento Valley,18/04/2006,108.00,0.20,0.00,0.70,7.70,67.10,44.80,55.00,77.00,31.00,52.00,37.70,7.80,189.30,56.40
6,Davis,Sacramento Valley,19/04/2006,109.00,0.19,0.00,0.69,9.40,75.10,40.60,58.00,82.00,29.00,57.00,42.90,4.30,102.60,57.80
6,Davis,Sacramento Valley,20/04/2006,110.00,0.18,0.00,0.64,11.20,74.00,43.00,58.30,92.00,44.00,67.00,47.60,4.40,105.40,59.80
6,Davis,Sacramento Valley,21/04/2006,111.00,0.09,0.00,0.34,11.80,68.90,45.10,56.00,92.00,54.00,77.00,48.80,5.20,124.90,59.60
6,Davis,Sacramento Valley,22/04/2006,112.00,0.13,0.04,0.47,11.80,65.80,49.60,57.20,91.00,55.00,74.00,49.00,6.80,164.60,59.40
6,Davis,Sacramento Valley,23/04/2006,113.00,0.13,0.05,0.49,12.40,67.60,52.20,58.00,88.00,62.00,75.00,50.30,6.40,155.60,60.40
6,Davis,Sacramento Valley,24/04/2006,114.00,0.08,0.00,0.34,11.20,60.70,48.40,55.10,86.00,68.00,75.00,47.40,6.20,148.80,59.20
6,Davis,Sacramento Valley,25/04/2006,115.00,0.10,0.00,0.42,11.90,66.00,46.20,55.60,90.00,62.00,79.00,49.00,4.30,103.60,59.00
6,Davis,Sacramento Valley,26/04/2006,116.00,0.21,0.00,0.66,13.10,80.00,48.00,62.50,92.00,43.00,68.00,51.80,6.50,156.80,61.00
6,Davis,Sacramento Valley,27/04/2006,117.00,0.26,0.00,0.68,12.90,85.60,52.00,69.00,89.00,28.00,54.00,51.40,7.40,177.90,62.90
6,Davis,Sacramento Valley,28/04/2006,118.00,0.21,0.00,0.68,14.70,81.40,50.20,64.80,91.00,48.00,70.00,54.90,4.50,109.70,64.60
6,Davis,Sacramento Valley,29/04/2006,119.00,0.16,0.00,0.57,14.50,74.50,51.50,61.80,91.00,60.00,77.00,54.50,5.10,122.60,64.80
6,Davis,Sacramento Valley,30/04/2006,120.00,0.27,0.00,0.69,11.40,85.30,52.60,69.30,93.00,17.00,46.00,48.00,6.00,144.70,65.10
6,Davis,Sacramento Valley,01/05/2006,121.00,0.25,0.00,0.69,11.40,86.40,45.70,67.40,91.00,23.00,50.00,48.00,4.60,111.70,64.80
6,Davis,Sacramento Valley,02/05/2006,122.00,0.28,0.00,0.69,9.60,85.40,51.70,68.90,84.00,18.00,40.00,43.40,7.30,176.60,65.10
6,Davis,Sacramento Valley,03/05/2006,123.00,0.22,0.00,0.67,11.70,73.20,50.10,61.10,81.00,48.00,64.00,48.80,6.60,159.40,64.90
6,Davis,Sacramento Valley,04/05/2006,124.00,0.21,0.00,0.67,12.30,74.30,47.20,60.80,91.00,50.00,67.00,50.00,6.40,154.80,64.00
6,Davis,Sacramento Valley,05/05/2006,125.00,0.20,0.00,0.65,12.40,73.10,48.70,59.60,91.00,52.00,71.00,50.20,6.70,161.20,64.00
6,Davis,Sacramento Valley,06/05/2006,126.00,0.18,0.00,0.61,11.90,74.00,47.60,58.90,86.00,49.00,70.00,49.10,5.60,136.00,63.70
6,Davis,Sacramento Valley,07/05/2006,127.00,0.21,0.00,0.66,13.30,83.50,47.00,66.30,88.00,35.00,60.00,52.10,3.60,86.00,64.90
6,Davis,Sacramento Valley,08/05/2006,128.00,0.25,0.00,0.67,11.00,84.60,52.80,69.00,84.00,21.00,46.00,47.10,5.10,122.80,66.60
6,Davis,Sacramento Valley,09/05/2006,129.00,0.32,0.00,0.68,7.70,87.80,51.60,70.70,75.00,12.00,30.00,37.90,8.20,198.00,66.30
6,Davis,Sacramento Valley,10/05/2006,130.00,0.28,0.00,0.67,9.00,89.90,54.40,72.80,64.00,14.00,32.00,41.70,5.30,128.40,66.70
6,Davis,Sacramento Valley,11/05/2006,131.00,0.26,0.00,0.69,11.10,89.10,54.80,71.00,75.00,14.00,43.00,47.30,4.70,112.90,67.70
6,Davis,Sacramento Valley,12/05/2006,132.00,0.25,0.00,0.66,12.00,87.90,50.30,69.80,86.00,24.00,48.00,49.40,4.90,119.30,68.00
6,Davis,Sacramento Valley,13/05/2006,133.00,0.24,0.00,0.68,12.70,84.70,52.60,67.00,80.00,36.00,56.00,50.80,4.70,114.50,68.20
6,Davis,Sacramento Valley,14/05/2006,134.00,0.30,0.00,0.68,11.70,95.90,51.50,75.40,81.00,14.00,39.00,48.80,5.80,139.50,68.40
6,Davis,Sacramento Valley,15/05/2006,135.00,0.28,0.00,0.66,13.80,91.50,60.50,75.40,69.00,26.00,46.00,53.10,5.50,133.20,70.20
6,Davis,Sacramento Valley,16/05/2006,136.00,0.25,0.00,0.69,14.90,90.70,54.00,71.70,81.00,37.00,56.00,55.30,4.30,103.20,69.80
6,Davis,Sacramento Valley,17/05/2006,137.00,0.25,0.00,0.69,15.20,92.40,54.40,71.60,92.00,33.00,58.00,55.90,4.70,113.10,--
6,Davis,Sacramento Valley,18/05/2006,138.00,0.26,0.00,0.70,12.40,93.90,53.80,70.10,82.00,16.00,49.00,50.30,5.90,141.40,--
6,Davis,Sacramento Valley,19/05/2006,139.00,0.13,0.02,0.38,12.00,76.30,50.90,61.40,91.00,35.00,65.00,49.40,6.20,150.10,--
6,Davis,Sacramento Valley,20/05/2006,140.00,0.18,0.00,0.55,13.50,74.90,50.80,63.20,92.00,48.00,68.00,52.50,4.90,119.30,--
6,Davis,Sacramento Valley,21/05/2006,141.00,0.07,0.23,0.26,14.90,68.90,55.60,61.80,92.00,65.00,79.00,55.30,5.60,135.10,--
6,Davis,Sacramento Valley,22/05/2006,142.00,0.21,0.02,0.65,12.00,69.30,52.90,60.50,93.00,48.00,67.00,49.40,7.80,188.10,--
6,Davis,Sacramento Valley,23/05/2006,143.00,0.18,0.00,0.54,12.20,73.70,56.80,63.90,76.00,42.00,60.00,49.80,6.30,153.30,--
6,Davis,Sacramento Valley,24/05/2006,144.00,0.23,0.00,0.66,12.40,75.50,53.40,64.40,88.00,38.00,60.00,50.20,5.70,137.80,--
6,Davis,Sacramento Valley,25/05/2006,145.00,0.24,0.00,0.70,11.60,78.20,48.10,63.40,86.00,35.00,58.00,48.60,4.80,115.90,--
6,Davis,Sacramento Valley,26/05/2006,146.00,0.24,0.00,0.65,8.60,73.10,49.30,60.90,74.00,30.00,47.00,40.50,6.70,162.10,--
6,Davis,Sacramento Valley,27/05/2006,147.00,0.20,0.00,0.65,8.10,70.00,44.00,57.90,74.00,29.00,49.00,39.00,5.10,123.90,--
6,Davis,Sacramento Valley,28/05/2006,148.00,0.21,0.00,0.60,9.70,75.60,44.20,60.50,88.00,29.00,54.00,43.80,4.60,111.70,--
6,Davis,Sacramento Valley,29/05/2006,149.00,0.22,0.00,0.64,9.10,80.60,44.30,63.70,86.00,19.00,45.00,42.00,3.80,92.10,--
6,Davis,Sacramento Valley,30/05/2006,150.00,0.25,0.00,0.65,10.10,84.70,46.30,67.50,80.00,19.00,44.00,44.80,4.60,112.20,--
6,Davis,Sacramento Valley,31/05/2006,151.00,0.25,0.00,0.65,13.30,87.90,51.90,69.80,87.00,28.00,53.00,52.10,4.20,100.40,--
6,Davis,Sacramento Valley,01/06/2006,152.00,0.19,0.00,0.48,14.90,86.50,57.10,72.40,85.00,32.00,55.00,55.20,4.60,110.40,--
6,Davis,Sacramento Valley,02/06/2006,153.00,0.24,0.00,0.63,16.30,86.10,60.60,72.30,82.00,41.00,60.00,57.80,5.60,135.80,69.70
6,Davis,Sacramento Valley,03/06/2006,154.00,0.27,0.00,0.67,14.30,92.30,55.00,75.10,92.00,23.00,48.00,54.10,4.80,116.40,67.70
6,Davis,Sacramento Valley,04/06/2006,155.00,0.30,0.00,0.70,13.80,85.90,58.20,74.00,77.00,30.00,48.00,53.10,7.60,184.10,69.50
6,Davis,Sacramento Valley,05/06/2006,156.00,0.27,0.00,0.72,13.90,87.70,52.20,70.10,84.00,31.00,55.00,53.30,4.90,119.30,69.80
6,Davis,Sacramento Valley,06/06/2006,157.00,0.26,0.00,0.69,13.90,89.00,54.80,71.90,80.00,32.00,52.00,53.40,4.60,111.10,70.40
6,Davis,Sacramento Valley,07/06/2006,158.00,0.29,0.00,0.69,12.40,90.30,55.00,71.40,75.00,23.00,47.00,50.20,5.90,142.80,71.00
6,Davis,Sacramento Valley,08/06/2006,159.00,0.24,0.00,0.69,12.50,81.60,53.40,66.50,77.00,35.00,56.00,50.50,6.00,145.70,70.50
6,Davis,Sacramento Valley,09/06/2006,160.00,0.26,0.00,0.71,12.70,85.20,52.50,68.20,85.00,30.00,54.00,50.80,5.40,130.40,71.00
6,Davis,Sacramento Valley,10/06/2006,161.00,0.23,0.00,0.63,12.80,79.80,52.10,64.70,84.00,35.00,62.00,51.20,6.00,144.10,71.00
6,Davis,Sacramento Valley,11/06/2006,162.00,0.23,0.00,0.62,13.10,79.50,55.30,65.00,80.00,45.00,62.00,51.80,7.10,171.70,70.70
6,Davis,Sacramento Valley,12/06/2006,163.00,0.25,0.00,0.69,12.10,71.50,55.00,62.90,77.00,48.00,62.00,49.60,9.30,223.80,70.10
6,Davis,Sacramento Valley,13/06/2006,164.00,0.20,0.00,0.53,11.30,72.50,51.90,61.90,80.00,44.00,60.00,47.80,7.20,173.70,69.20
6,Davis,Sacramento Valley,14/06/2006,165.00,0.18,0.00,0.54,12.40,76.80,45.70,64.00,89.00,42.00,61.00,50.30,3.20,76.50,68.90
6,Davis,Sacramento Valley,15/06/2006,166.00,0.29,0.00,0.68,12.60,87.50,52.60,71.70,84.00,25.00,47.00,50.60,6.20,149.50,69.90
6,Davis,Sacramento Valley,16/06/2006,167.00,0.37,0.00,0.72,12.40,100.10,62.70,82.90,65.00,14.00,32.00,50.20,8.10,195.30,71.20
6,Davis,Sacramento Valley,17/06/2006,168.00,0.33,0.00,0.73,11.70,96.50,63.70,79.40,63.00,13.00,34.00,48.80,5.90,143.50,72.20
6,Davis,Sacramento Valley,18/06/2006,169.00,0.31,0.00,0.72,13.30,90.40,55.10,72.90,79.00,27.00,48.00,52.20,6.70,161.40,72.90
6,Davis,Sacramento Valley,19/06/2006,170.00,0.26,0.00,0.72,12.20,88.90,52.50,70.20,83.00,24.00,48.00,49.80,4.20,101.40,72.60
6,Davis,Sacramento Valley,20/06/2006,171.00,0.32,0.00,0.72,12.00,96.10,53.40,77.10,80.00,15.00,38.00,49.40,5.20,125.10,73.00
6,Davis,Sacramento Valley,21/06/2006,172.00,0.41,0.00,0.74,9.30,99.00,63.70,83.00,70.00,11.00,24.00,42.60,9.30,224.00,73.40
6,Davis,Sacramento Valley,22/06/2006,173.00,0.39,0.00,0.74,9.40,103.30,69.30,86.30,39.00,11.00,22.00,43.00,8.00,192.70,73.60
6,Davis,Sacramento Valley,23/06/2006,174.00,0.33,0.00,0.72,13.80,104.20,62.40,83.20,75.00,13.00,35.00,53.10,5.40,129.50,74.60
6,Davis,Sacramento Valley,24/06/2006,175.00,0.30,0.00,0.68,15.10,98.00,58.80,77.50,73.00,24.00,47.00,55.70,5.20,124.80,75.30
6,Davis,Sacramento Valley,25/06/2006,176.00,0.29,0.00,0.69,16.50,98.40,59.30,77.30,84.00,28.00,52.00,58.10,4.90,119.30,68.20
6,Davis,Sacramento Valley,26/06/2006,177.00,0.31,0.00,0.68,15.10,98.90,62.80,79.80,78.00,22.00,43.00,55.60,5.40,129.90,72.30
6,Davis,Sacramento Valley,27/06/2006,178.00,0.26,0.00,0.57,14.00,90.60,63.40,76.60,70.00,31.00,45.00,53.60,5.40,130.50,73.10
6,Davis,Sacramento Valley,28/06/2006,179.00,0.25,0.00,0.59,14.30,90.90,63.20,75.30,71.00,25.00,48.00,54.20,5.10,122.20,73.20
6,Davis,Sacramento Valley,29/06/2006,180.00,0.29,0.00,0.71,14.90,95.20,58.00,75.80,81.00,21.00,49.00,55.30,4.80,116.00,74.00
6,Davis,Sacramento Valley,30/06/2006,181.00,0.29,0.00,0.73,13.20,86.00,58.70,70.50,73.00,29.00,52.00,52.00,7.20,174.00,74.20
6,Davis,Sacramento Valley,01/07/2006,182.00,0.28,0.00,0.71,14.40,92.80,53.50,72.20,84.00,28.00,53.00,54.20,4.60,109.80,74.00
6,Davis,Sacramento Valley,02/07/2006,183.00,0.28,0.00,0.71,14.50,88.30,56.00,71.30,82.00,35.00,55.00,54.50,5.70,138.30,74.60
6,Davis,Sacramento Valley,03/07/2006,184.00,0.28,0.00,0.72,14.40,91.70,54.50,71.20,83.00,29.00,55.00,54.40,5.60,134.70,74.50
6,Davis,Sacramento Valley,04/07/2006,185.00,0.28,0.00,0.72,13.60,89.70,56.40,71.50,80.00,30.00,51.00,52.70,5.80,141.00,74.50
6,Davis,Sacramento Valley,05/07/2006,186.00,0.27,0.00,0.73,13.40,84.80,54.50,68.50,78.00,36.00,56.00,52.40,6.30,153.20,74.10
6,Davis,Sacramento Valley,06/07/2006,187.00,0.26,0.00,0.73,13.50,86.70,53.60,69.20,80.00,32.00,55.00,52.50,4.30,102.70,73.80
6,Davis,Sacramento Valley,07/07/2006,188.00,0.29,0.00,0.73,13.50,93.20,53.80,74.60,81.00,24.00,46.00,52.60,4.20,102.50,73.30
6,Davis,Sacramento Valley,08/07/2006,189.00,0.29,0.00,0.75,13.90,98.90,56.30,79.00,85.00,18.00,41.00,53.40,3.60,86.10,--
6,Davis,Sacramento Valley,09/07/2006,190.00,0.30,0.00,0.73,14.10,100.20,62.80,80.50,69.00,15.00,40.00,53.70,4.30,104.10,70.80
6,Davis,Sacramento Valley,10/07/2006,191.00,0.28,0.00,0.74,14.70,89.00,55.30,71.30,84.00,37.00,56.00,54.90,6.50,158.10,71.80
6,Davis,Sacramento Valley,11/07/2006,192.00,0.29,0.00,0.73,13.20,87.90,55.50,69.20,83.00,32.00,54.00,51.90,8.30,200.10,71.70
6,Davis,Sacramento Valley,12/07/2006,193.00,0.26,0.00,0.71,13.90,84.60,53.50,69.10,78.00,35.00,57.00,53.30,5.50,133.20,71.00
6,Davis,Sacramento Valley,13/07/2006,194.00,0.28,0.00,0.72,15.30,94.30,58.10,77.20,84.00,21.00,48.00,56.00,3.50,84.90,73.00
6,Davis,Sacramento Valley,14/07/2006,195.00,0.29,0.00,0.73,13.40,95.00,58.30,76.00,74.00,13.00,44.00,52.40,5.00,121.10,74.70
6,Davis,Sacramento Valley,15/07/2006,196.00,0.27,0.00,0.73,13.10,95.60,52.80,74.20,86.00,17.00,45.00,51.60,3.90,95.30,74.90
6,Davis,Sacramento Valley,16/07/2006,197.00,0.29,0.00,0.75,13.30,102.80,55.00,80.40,81.00,13.00,38.00,52.10,3.60,87.90,75.70
6,Davis,Sacramento Valley,17/07/2006,198.00,0.32,0.00,0.73,14.50,104.40,63.90,84.50,69.00,19.00,36.00,54.50,5.00,121.30,76.80
6,Davis,Sacramento Valley,18/07/2006,199.00,0.30,0.00,0.72,15.40,100.10,64.90,81.30,67.00,22.00,42.00,56.20,4.70,113.50,76.80
6,Davis,Sacramento Valley,19/07/2006,200.00,0.22,0.00,0.51,15.10,97.00,66.20,78.70,71.00,24.00,45.00,55.60,4.20,100.30,72.10
6,Davis,Sacramento Valley,20/07/2006,201.00,0.29,0.00,0.71,14.80,102.40,59.40,81.70,73.00,19.00,40.00,55.10,3.50,85.30,74.90
6,Davis,Sacramento Valley,21/07/2006,202.00,0.32,0.00,0.64,17.20,103.90,71.20,88.40,58.00,20.00,38.00,59.20,6.20,150.70,77.00
6,Davis,Sacramento Valley,22/07/2006,203.00,0.30,0.00,0.71,17.30,110.50,--,93.40,56.00,15.00,32.00,59.40,4.00,97.10,78.60
6,Davis,Sacramento Valley,23/07/2006,204.00,0.29,0.00,0.68,18.30,108.50,--,91.50,59.00,21.00,36.00,61.00,4.00,95.90,80.90
6,Davis,Sacramento Valley,24/07/2006,205.00,0.29,0.00,0.72,18.00,105.70,67.60,86.30,67.00,21.00,42.00,60.40,4.00,95.90,80.10
6,Davis,Sacramento Valley,25/07/2006,206.00,0.29,0.00,0.72,17.60,103.80,64.60,83.60,87.00,17.00,45.00,59.80,4.50,109.10,71.70
6,Davis,Sacramento Valley,26/07/2006,207.00,0.30,0.00,0.74,16.70,99.60,65.80,81.10,69.00,21.00,46.00,58.30,6.00,144.70,75.60
6,Davis,Sacramento Valley,27/07/2006,208.00,0.29,0.00,0.74,15.80,95.80,60.60,75.80,80.00,27.00,52.00,56.90,6.10,146.40,76.10
6,Davis,Sacramento Valley,28/07/2006,209.00,0.28,0.00,0.73,14.60,91.80,58.10,72.80,79.00,27.00,53.00,54.70,6.80,163.80,75.90
6,Davis,Sacramento Valley,29/07/2006,210.00,0.26,0.00,0.71,15.40,85.80,58.10,70.70,81.00,41.00,60.00,56.10,6.90,167.30,75.70
6,Davis,Sacramento Valley,30/07/2006,211.00,0.25,0.00,0.69,12.90,91.20,57.00,72.60,81.00,24.00,47.00,51.30,4.80,114.70,75.90
6,Davis,Sacramento Valley,31/07/2006,212.00,0.29,0.00,0.73,11.50,88.10,58.40,71.00,72.00,22.00,44.00,48.20,7.30,176.00,75.90
6,Davis,Sacramento Valley,01/08/2006,213.00,0.25,0.00,0.73,12.70,88.50,50.50,70.50,86.00,25.00,50.00,50.90,4.40,105.10,75.30
6,Davis,Sacramento Valley,02/08/2006,214.00,0.26,0.00,0.71,13.50,91.50,56.00,71.80,82.00,23.00,51.00,52.60,4.70,112.80,76.00
6,Davis,Sacramento Valley,03/08/2006,215.00,0.25,0.00,0.72,12.90,91.70,52.00,70.80,87.00,16.00,50.00,51.20,5.00,121.80,76.00
6,Davis,Sacramento Valley,04/08/2006,216.00,0.25,0.00,0.72,13.70,87.10,56.10,71.00,79.00,30.00,53.00,52.90,5.80,139.90,74.40
6,Davis,Sacramento Valley,05/08/2006,217.00,0.26,0.00,0.71,13.50,85.40,60.90,71.90,69.00,34.00,50.00,52.50,6.20,150.60,67.80
6,Davis,Sacramento Valley,06/08/2006,218.00,0.25,0.00,0.72,13.30,89.20,55.50,70.70,81.00,28.00,52.00,52.20,5.00,120.40,70.70
6,Davis,Sacramento Valley,07/08/2006,219.00,0.25,0.00,0.71,13.00,79.40,56.10,65.90,79.00,39.00,60.00,51.50,8.60,207.50,71.20
6,Davis,Sacramento Valley,08/08/2006,220.00,0.24,0.00,0.72,13.00,88.00,50.40,70.00,88.00,27.00,52.00,51.50,4.00,97.70,71.00
6,Davis,Sacramento Valley,09/08/2006,221.00,0.28,0.00,0.72,13.70,97.30,58.60,78.90,77.00,20.00,41.00,53.00,4.50,108.80,72.50
6,Davis,Sacramento Valley,10/08/2006,222.00,0.30,0.00,0.73,13.20,95.40,61.00,78.20,81.00,19.00,40.00,52.00,6.70,162.80,73.10
6,Davis,Sacramento Valley,11/08/2006,223.00,0.25,0.00,0.75,13.90,88.30,55.80,69.90,87.00,28.00,55.00,53.30,6.00,143.70,--
6,Davis,Sacramento Valley,12/08/2006,224.00,0.24,0.00,0.74,12.90,89.10,51.60,68.90,88.00,24.00,54.00,51.40,4.30,103.70,68.70
6,Davis,Sacramento Valley,13/08/2006,225.00,0.24,0.00,0.73,13.60,88.40,50.20,69.00,88.00,25.00,56.00,52.80,4.40,105.20,69.80
6,Davis,Sacramento Valley,14/08/2006,226.00,0.25,0.00,0.71,13.40,87.40,54.50,69.50,83.00,29.00,54.00,52.40,5.60,136.20,70.50
6,Davis,Sacramento Valley,15/08/2006,227.00,0.23,0.00,0.72,13.10,83.90,50.40,66.00,85.00,33.00,60.00,51.70,5.60,135.80,70.80
6,Davis,Sacramento Valley,16/08/2006,228.00,0.24,0.00,0.74,12.70,81.40,54.10,66.10,86.00,35.00,58.00,51.00,7.20,172.90,70.90
6,Davis,Sacramento Valley,17/08/2006,229.00,0.25,0.00,0.74,11.50,92.50,50.10,70.30,87.00,17.00,45.00,48.20,4.80,114.70,71.20
6,Davis,Sacramento Valley,18/08/2006,230.00,0.23,0.00,0.93,13.30,89.30,--,77.00,85.00,24.00,42.00,52.10,4.80,116.30,74.50
6,Davis,Sacramento Valley,19/08/2006,231.00,0.23,0.00,0.72,12.90,88.60,51.50,68.90,83.00,30.00,54.00,51.30,4.20,100.90,74.00
6,Davis,Sacramento Valley,20/08/2006,232.00,0.23,0.00,0.70,12.90,86.30,52.20,68.10,83.00,30.00,55.00,51.40,4.90,118.70,73.60
6,Davis,Sacramento Valley,21/08/2006,233.00,0.23,0.00,0.72,13.30,89.70,53.20,70.50,83.00,28.00,52.00,52.10,4.00,95.40,73.50
6,Davis,Sacramento Valley,22/08/2006,234.00,0.24,0.00,0.73,12.30,92.80,51.70,71.40,86.00,17.00,47.00,50.00,4.70,112.50,73.90
6,Davis,Sacramento Valley,23/08/2006,235.00,0.22,0.00,0.72,11.90,91.00,50.50,70.10,85.00,19.00,47.00,49.10,3.50,85.50,73.70
6,Davis,Sacramento Valley,24/08/2006,236.00,0.23,0.00,0.72,12.40,89.80,49.10,68.90,86.00,19.00,51.00,50.20,4.50,107.80,73.80
6,Davis,Sacramento Valley,25/08/2006,237.00,0.21,0.00,0.71,13.60,82.50,52.70,66.10,87.00,34.00,62.00,52.70,5.40,129.30,73.50
6,Davis,Sacramento Valley,26/08/2006,238.00,0.22,0.00,0.70,13.70,88.60,50.40,68.80,88.00,30.00,57.00,52.90,4.30,103.40,73.40
6,Davis,Sacramento Valley,27/08/2006,239.00,0.21,0.00,0.71,13.60,90.60,53.10,69.70,84.00,28.00,55.00,52.70,4.40,105.10,73.80
6,Davis,Sacramento Valley,28/08/2006,240.00,0.23,0.00,0.72,13.00,92.20,53.40,71.00,82.00,23.00,50.00,51.60,4.70,113.10,74.10
6,Davis,Sacramento Valley,29/08/2006,241.00,0.21,0.00,0.72,13.20,84.60,54.30,67.10,81.00,34.00,58.00,51.90,5.50,133.00,73.70
6,Davis,Sacramento Valley,30/08/2006,242.00,0.22,0.00,0.71,12.70,91.00,51.60,71.00,85.00,23.00,49.00,50.80,3.60,86.10,73.50
6,Davis,Sacramento Valley,31/08/2006,243.00,0.25,0.00,0.74,9.00,95.10,61.20,76.90,65.00,13.00,28.00,41.70,4.60,111.50,73.90
6,Davis,Sacramento Valley,01/09/2006,244.00,0.22,0.00,0.73,12.30,95.20,53.10,73.90,79.00,20.00,43.00,50.00,3.40,81.30,74.10
6,Davis,Sacramento Valley,02/09/2006,245.00,0.20,0.00,0.68,12.00,91.10,53.10,68.70,79.00,16.00,50.00,49.30,4.40,106.40,72.30
6,Davis,Sacramento Valley,03/09/2006,246.00,0.21,0.00,0.76,11.70,85.20,48.70,64.70,89.00,21.00,56.00,48.70,5.00,121.40,62.70
6,Davis,Sacramento Valley,04/09/2006,247.00,0.20,0.00,0.74,11.70,90.90,46.50,67.30,87.00,21.00,51.00,48.60,3.60,87.30,65.60
6,Davis,Sacramento Valley,05/09/2006,248.00,0.22,0.00,0.74,12.30,97.10,49.20,73.10,85.00,18.00,44.00,50.10,3.30,79.30,67.30
6,Davis,Sacramento Valley,06/09/2006,249.00,0.21,0.00,0.74,12.20,95.90,50.20,72.30,84.00,17.00,45.00,49.80,3.30,79.90,68.40
6,Davis,Sacramento Valley,07/09/2006,250.00,0.22,0.00,0.73,12.80,94.30,54.50,73.10,79.00,20.00,46.00,51.20,4.00,95.70,69.30
6,Davis,Sacramento Valley,08/09/2006,251.00,0.21,0.00,0.71,12.50,73.00,54.80,62.10,80.00,48.00,65.00,50.40,11.50,278.30,68.80
6,Davis,Sacramento Valley,09/09/2006,252.00,0.17,0.00,0.69,13.00,77.00,51.30,61.90,88.00,44.00,69.00,51.50,5.10,123.70,67.40
6,Davis,Sacramento Valley,10/09/2006,253.00,0.18,0.00,0.71,13.30,84.40,48.50,66.60,88.00,35.00,59.00,52.10,3.50,84.00,68.00
6,Davis,Sacramento Valley,11/09/2006,254.00,0.20,0.00,0.71,13.20,93.90,52.60,72.40,84.00,24.00,49.00,51.90,3.50,85.00,68.90
6,Davis,Sacramento Valley,12/09/2006,255.00,0.20,0.00,0.68,13.40,95.30,58.20,76.20,73.00,24.00,43.00,52.30,3.10,76.00,70.00
6,Davis,Sacramento Valley,13/09/2006,256.00,0.21,0.00,0.69,12.40,98.20,58.00,74.00,71.00,18.00,43.00,50.30,5.20,125.60,70.80
